Nilai_Matematika,Nilai_IPA,Nilai_Bahasa_Inggris,Minat,Bakat,Jurusan
67,60,88,Seni,Kreatif,Desain Interior
67,64,90,Seni,Kreatif,Desain Interior
73,63,89,Seni,Kreatif,Desain Interior
73,61,90,Seni,Kreatif,Desain Interior
68,65,88,Seni,Kreatif,Desain Interior
71,63,89,Seni,Kreatif,Desain Interior
75,61,91,Seni,Kreatif,Desain Interior
68,64,89,Seni,Kreatif,Desain Interior
72,67,95,Seni,Kreatif,Desain Interior
73,64,85,Seni,Kreatif,Desain Interior
65,64,94,Seni,Kreatif,Desain Interior
70,68,90,Seni,Kreatif,Desain Interior
69,62,85,Seni,Kreatif,Desain Interior
68,68,95,Seni,Kreatif,Desain Interior
73,64,88,Seni,Kreatif,Desain Interior
75,68,90,Seni,Kreatif,Desain Interior
68,64,89,Seni,Kreatif,Desain Interior
65,68,95,Seni,Kreatif,Desain Interior
75,62,87,Seni,Kreatif,Desain Interior
73,69,86,Seni,Kreatif,Desain Interior
69,68,87,Seni,Kreatif,Desain Interior
72,69,86,Seni,Kreatif,Desain Interior
65,60,92,Seni,Kreatif,Desain Interior
69,64,89,Seni,Kreatif,Desain Interior
73,62,90,Seni,Kreatif,Desain Interior
72,66,91,Seni,Kreatif,Desain Interior
72,62,95,Seni,Kreatif,Desain Interior
74,70,95,Seni,Kreatif,Desain Interior
68,69,86,Seni,Kreatif,Desain Interior
68,62,91,Seni,Kreatif,Desain Interior
73,65,94,Seni,Kreatif,Desain Interior
66,70,90,Seni,Kreatif,Desain Interior
65,68,95,Seni,Kreatif,Desain Interior
70,62,91,Seni,Kreatif,Desain Interior
65,62,91,Seni,Kreatif,Desain Interior
67,61,88,Seni,Kreatif,Desain Interior
66,60,85,Seni,Kreatif,Desain Interior
72,60,90,Seni,Kreatif,Desain Interior
68,66,89,Seni,Kreatif,Desain Interior
67,67,87,Seni,Kreatif,Desain Interior
65,66,89,Seni,Kreatif,Desain Interior
68,66,86,Seni,Kreatif,Desain Interior
71,63,94,Seni,Kreatif,Desain Interior
73,67,93,Seni,Kreatif,Desain Interior
68,65,94,Seni,Kreatif,Desain Interior
70,64,90,Seni,Kreatif,Desain Interior
70,67,85,Seni,Kreatif,Desain Interior
72,66,91,Seni,Kreatif,Desain Interior
68,62,88,Seni,Kreatif,Desain Interior
65,63,88,Seni,Kreatif,Desain Interior
75,66,95,Seni,Kreatif,Desain Interior
66,66,91,Seni,Kreatif,Desain Interior
66,64,95,Seni,Kreatif,Desain Interior
71,66,91,Seni,Kreatif,Desain Interior
73,67,93,Seni,Kreatif,Desain Interior
67,63,93,Seni,Kreatif,Desain Interior
71,69,89,Seni,Kreatif,Desain Interior
69,65,85,Seni,Kreatif,Desain Interior
68,66,90,Seni,Kreatif,Desain Interior
68,60,90,Seni,Kreatif,Desain Interior
67,62,90,Seni,Kreatif,Desain Interior
69,68,90,Seni,Kreatif,Desain Interior
75,60,86,Seni,Kreatif,Desain Interior
66,67,85,Seni,Kreatif,Desain Interior
72,64,85,Seni,Kreatif,Desain Interior
74,67,95,Seni,Kreatif,Desain Interior
67,63,89,Seni,Kreatif,Desain Interior
73,70,94,Seni,Kreatif,Desain Interior
67,62,95,Seni,Kreatif,Desain Interior
68,69,94,Seni,Kreatif,Desain Interior
71,67,87,Seni,Kreatif,Desain Interior
70,64,93,Seni,Kreatif,Desain Interior
70,69,94,Seni,Kreatif,Desain Interior
69,63,87,Seni,Kreatif,Desain Interior
65,66,93,Seni,Kreatif,Desain Interior
72,67,87,Seni,Kreatif,Desain Interior
65,62,90,Seni,Kreatif,Desain Interior
74,67,90,Seni,Kreatif,Desain Interior
75,62,87,Seni,Kreatif,Desain Interior
68,65,92,Seni,Kreatif,Desain Interior
74,61,85,Seni,Kreatif,Desain Interior
75,62,93,Seni,Kreatif,Desain Interior
71,63,94,Seni,Kreatif,Desain Interior
68,61,92,Seni,Kreatif,Desain Interior
66,67,95,Seni,Kreatif,Desain Interior
65,68,91,Seni,Kreatif,Desain Interior
69,69,89,Seni,Kreatif,Desain Interior
74,64,86,Seni,Kreatif,Desain Interior
74,68,93,Seni,Kreatif,Desain Interior
67,68,87,Seni,Kreatif,Desain Interior
66,64,89,Seni,Kreatif,Desain Interior
68,70,89,Seni,Kreatif,Desain Interior
70,68,89,Seni,Kreatif,Desain Interior
70,63,93,Seni,Kreatif,Desain Interior
75,64,85,Seni,Kreatif,Desain Interior
68,64,87,Seni,Kreatif,Desain Interior
69,68,90,Seni,Kreatif,Desain Interior
71,61,85,Seni,Kreatif,Desain Interior
69,68,92,Seni,Kreatif,Desain Interior
69,60,93,Seni,Kreatif,Desain Interior
66,70,85,Seni,Kreatif,Desain Interior
72,62,94,Seni,Kreatif,Desain Interior
65,67,89,Seni,Kreatif,Desain Interior
68,63,86,Seni,Kreatif,Desain Interior
69,69,89,Seni,Kreatif,Desain Interior
73,66,86,Seni,Kreatif,Desain Interior
71,61,85,Seni,Kreatif,Desain Interior
65,61,92,Seni,Kreatif,Desain Interior
75,62,93,Seni,Kreatif,Desain Interior
66,64,89,Seni,Kreatif,Desain Interior
70,64,85,Seni,Kreatif,Desain Interior
74,60,85,Seni,Kreatif,Desain Interior
71,67,95,Seni,Kreatif,Desain Interior
72,67,90,Seni,Kreatif,Desain Interior
69,63,92,Seni,Kreatif,Desain Interior
66,61,85,Seni,Kreatif,Desain Interior
70,64,92,Seni,Kreatif,Desain Interior
75,70,90,Seni,Kreatif,Desain Interior
66,66,92,Seni,Kreatif,Desain Interior
74,70,86,Seni,Kreatif,Desain Interior
69,64,86,Seni,Kreatif,Desain Interior
65,65,87,Seni,Kreatif,Desain Interior
70,69,90,Seni,Kreatif,Desain Interior
67,60,87,Seni,Kreatif,Desain Interior
65,65,85,Seni,Kreatif,Desain Interior
66,67,88,Seni,Kreatif,Desain Interior
70,66,86,Seni,Kreatif,Desain Interior
74,65,88,Seni,Kreatif,Desain Interior
68,69,94,Seni,Kreatif,Desain Interior
70,68,85,Seni,Kreatif,Desain Interior
66,68,85,Seni,Kreatif,Desain Interior
69,69,95,Seni,Kreatif,Desain Interior
68,65,93,Seni,Kreatif,Desain Interior
71,66,91,Seni,Kreatif,Desain Interior
74,60,92,Seni,Kreatif,Desain Interior
75,61,87,Seni,Kreatif,Desain Interior
69,70,92,Seni,Kreatif,Desain Interior
72,66,86,Seni,Kreatif,Desain Interior
69,65,89,Seni,Kreatif,Desain Interior
70,67,87,Seni,Kreatif,Desain Interior
65,65,94,Seni,Kreatif,Desain Interior
68,62,94,Seni,Kreatif,Desain Interior
66,68,85,Seni,Kreatif,Desain Interior
74,61,92,Seni,Kreatif,Desain Interior
68,67,86,Seni,Kreatif,Desain Interior
75,64,85,Seni,Kreatif,Desain Interior
75,70,90,Seni,Kreatif,Desain Interior
74,70,92,Seni,Kreatif,Desain Interior
73,67,93,Seni,Kreatif,Desain Interior
73,65,93,Seni,Kreatif,Desain Interior
72,60,85,Seni,Kreatif,Desain Interior
70,66,92,Seni,Kreatif,Desain Interior
69,68,91,Seni,Kreatif,Desain Interior
66,63,94,Seni,Kreatif,Desain Interior
69,67,91,Seni,Kreatif,Desain Interior
65,62,88,Seni,Kreatif,Desain Interior
69,65,94,Seni,Kreatif,Desain Interior
66,66,89,Seni,Kreatif,Desain Interior
74,64,86,Seni,Kreatif,Desain Interior
68,70,89,Seni,Kreatif,Desain Interior
65,70,89,Seni,Kreatif,Desain Interior
67,64,88,Seni,Kreatif,Desain Interior
67,66,89,Seni,Kreatif,Desain Interior
66,63,94,Seni,Kreatif,Desain Interior
73,69,90,Seni,Kreatif,Desain Interior
67,67,89,Seni,Kreatif,Desain Interior
66,63,92,Seni,Kreatif,Desain Interior
68,66,89,Seni,Kreatif,Desain Interior
72,69,94,Seni,Kreatif,Desain Interior
70,69,90,Seni,Kreatif,Desain Interior
71,65,85,Seni,Kreatif,Desain Interior
67,70,95,Seni,Kreatif,Desain Interior
70,64,85,Seni,Kreatif,Desain Interior
68,61,85,Seni,Kreatif,Desain Interior
73,60,90,Seni,Kreatif,Desain Interior
72,62,94,Seni,Kreatif,Desain Interior
67,66,93,Seni,Kreatif,Desain Interior
75,64,94,Seni,Kreatif,Desain Interior
72,67,90,Seni,Kreatif,Desain Interior
96,63,91,Bisnis,Analitis,Akuntansi
95,61,88,Bisnis,Analitis,Akuntansi
95,67,86,Bisnis,Analitis,Akuntansi
98,66,90,Bisnis,Analitis,Akuntansi
95,70,90,Bisnis,Analitis,Akuntansi
100,65,95,Bisnis,Analitis,Akuntansi
95,62,89,Bisnis,Analitis,Akuntansi
98,70,94,Bisnis,Analitis,Akuntansi
96,65,95,Bisnis,Analitis,Akuntansi
100,69,93,Bisnis,Analitis,Akuntansi
99,66,85,Bisnis,Analitis,Akuntansi
98,69,87,Bisnis,Analitis,Akuntansi
95,61,93,Bisnis,Analitis,Akuntansi
98,64,91,Bisnis,Analitis,Akuntansi
98,67,88,Bisnis,Analitis,Akuntansi
100,67,88,Bisnis,Analitis,Akuntansi
95,60,86,Bisnis,Analitis,Akuntansi
99,66,89,Bisnis,Analitis,Akuntansi
97,66,89,Bisnis,Analitis,Akuntansi
98,69,90,Bisnis,Analitis,Akuntansi
96,69,95,Bisnis,Analitis,Akuntansi
98,60,89,Bisnis,Analitis,Akuntansi
98,63,95,Bisnis,Analitis,Akuntansi
99,63,89,Bisnis,Analitis,Akuntansi
100,70,93,Bisnis,Analitis,Akuntansi
98,62,88,Bisnis,Analitis,Akuntansi
98,66,93,Bisnis,Analitis,Akuntansi
97,63,86,Bisnis,Analitis,Akuntansi
99,66,88,Bisnis,Analitis,Akuntansi
96,70,91,Bisnis,Analitis,Akuntansi
95,63,94,Bisnis,Analitis,Akuntansi
99,70,93,Bisnis,Analitis,Akuntansi
100,63,86,Bisnis,Analitis,Akuntansi
99,63,85,Bisnis,Analitis,Akuntansi
95,68,93,Bisnis,Analitis,Akuntansi
100,62,90,Bisnis,Analitis,Akuntansi
100,62,93,Bisnis,Analitis,Akuntansi
98,62,85,Bisnis,Analitis,Akuntansi
99,63,86,Bisnis,Analitis,Akuntansi
98,63,90,Bisnis,Analitis,Akuntansi
96,62,92,Bisnis,Analitis,Akuntansi
98,63,93,Bisnis,Analitis,Akuntansi
97,65,87,Bisnis,Analitis,Akuntansi
99,67,85,Bisnis,Analitis,Akuntansi
100,69,86,Bisnis,Analitis,Akuntansi
100,66,94,Bisnis,Analitis,Akuntansi
98,61,95,Bisnis,Analitis,Akuntansi
97,70,87,Bisnis,Analitis,Akuntansi
97,69,94,Bisnis,Analitis,Akuntansi
95,64,95,Bisnis,Analitis,Akuntansi
97,64,89,Bisnis,Analitis,Akuntansi
97,66,89,Bisnis,Analitis,Akuntansi
100,62,90,Bisnis,Analitis,Akuntansi
96,61,85,Bisnis,Analitis,Akuntansi
98,63,93,Bisnis,Analitis,Akuntansi
98,70,94,Bisnis,Analitis,Akuntansi
95,66,94,Bisnis,Analitis,Akuntansi
100,67,87,Bisnis,Analitis,Akuntansi
100,68,94,Bisnis,Analitis,Akuntansi
100,69,85,Bisnis,Analitis,Akuntansi
99,64,91,Bisnis,Analitis,Akuntansi
96,62,92,Bisnis,Analitis,Akuntansi
96,68,85,Bisnis,Analitis,Akuntansi
95,67,86,Bisnis,Analitis,Akuntansi
100,61,93,Bisnis,Analitis,Akuntansi
99,62,91,Bisnis,Analitis,Akuntansi
100,68,93,Bisnis,Analitis,Akuntansi
95,69,85,Bisnis,Analitis,Akuntansi
98,62,93,Bisnis,Analitis,Akuntansi
96,65,86,Bisnis,Analitis,Akuntansi
98,66,95,Bisnis,Analitis,Akuntansi
95,66,95,Bisnis,Analitis,Akuntansi
99,61,87,Bisnis,Analitis,Akuntansi
98,62,87,Bisnis,Analitis,Akuntansi
98,60,93,Bisnis,Analitis,Akuntansi
99,62,90,Bisnis,Analitis,Akuntansi
100,65,89,Bisnis,Analitis,Akuntansi
95,60,85,Bisnis,Analitis,Akuntansi
100,69,85,Bisnis,Analitis,Akuntansi
97,63,92,Bisnis,Analitis,Akuntansi
98,62,89,Bisnis,Analitis,Akuntansi
96,66,92,Bisnis,Analitis,Akuntansi
96,68,86,Bisnis,Analitis,Akuntansi
96,60,90,Bisnis,Analitis,Akuntansi
95,70,85,Bisnis,Analitis,Akuntansi
96,60,89,Bisnis,Analitis,Akuntansi
96,62,89,Bisnis,Analitis,Akuntansi
95,69,92,Bisnis,Analitis,Akuntansi
99,60,91,Bisnis,Analitis,Akuntansi
96,70,85,Bisnis,Analitis,Akuntansi
98,70,95,Bisnis,Analitis,Akuntansi
95,60,89,Bisnis,Analitis,Akuntansi
100,62,86,Bisnis,Analitis,Akuntansi
97,66,92,Bisnis,Analitis,Akuntansi
95,64,88,Bisnis,Analitis,Akuntansi
98,66,90,Bisnis,Analitis,Akuntansi
98,66,85,Bisnis,Analitis,Akuntansi
99,66,85,Bisnis,Analitis,Akuntansi
98,64,87,Bisnis,Analitis,Akuntansi
97,64,85,Bisnis,Analitis,Akuntansi
95,60,90,Bisnis,Analitis,Akuntansi
98,69,92,Bisnis,Analitis,Akuntansi
100,61,95,Bisnis,Analitis,Akuntansi
99,62,95,Bisnis,Analitis,Akuntansi
95,66,92,Bisnis,Analitis,Akuntansi
99,65,86,Bisnis,Analitis,Akuntansi
99,65,95,Bisnis,Analitis,Akuntansi
98,67,91,Bisnis,Analitis,Akuntansi
98,66,88,Bisnis,Analitis,Akuntansi
96,60,94,Bisnis,Analitis,Akuntansi
98,64,89,Bisnis,Analitis,Akuntansi
98,67,86,Bisnis,Analitis,Akuntansi
96,69,88,Bisnis,Analitis,Akuntansi
98,61,95,Bisnis,Analitis,Akuntansi
100,65,89,Bisnis,Analitis,Akuntansi
99,66,91,Bisnis,Analitis,Akuntansi
99,70,90,Bisnis,Analitis,Akuntansi
100,67,94,Bisnis,Analitis,Akuntansi
100,62,90,Bisnis,Analitis,Akuntansi
100,61,89,Bisnis,Analitis,Akuntansi
95,66,92,Bisnis,Analitis,Akuntansi
98,63,95,Bisnis,Analitis,Akuntansi
100,60,85,Bisnis,Analitis,Akuntansi
96,60,86,Bisnis,Analitis,Akuntansi
95,70,89,Bisnis,Analitis,Akuntansi
95,67,90,Bisnis,Analitis,Akuntansi
96,70,87,Bisnis,Analitis,Akuntansi
97,68,89,Bisnis,Analitis,Akuntansi
99,66,93,Bisnis,Analitis,Akuntansi
96,66,93,Bisnis,Analitis,Akuntansi
99,60,93,Bisnis,Analitis,Akuntansi
99,68,87,Bisnis,Analitis,Akuntansi
100,66,88,Bisnis,Analitis,Akuntansi
100,65,86,Bisnis,Analitis,Akuntansi
99,70,95,Bisnis,Analitis,Akuntansi
100,60,92,Bisnis,Analitis,Akuntansi
96,66,93,Bisnis,Analitis,Akuntansi
98,61,95,Bisnis,Analitis,Akuntansi
100,64,92,Bisnis,Analitis,Akuntansi
98,68,88,Bisnis,Analitis,Akuntansi
99,61,94,Bisnis,Analitis,Akuntansi
95,63,86,Bisnis,Analitis,Akuntansi
98,60,87,Bisnis,Analitis,Akuntansi
98,60,89,Bisnis,Analitis,Akuntansi
95,60,86,Bisnis,Analitis,Akuntansi
100,67,94,Bisnis,Analitis,Akuntansi
97,65,93,Bisnis,Analitis,Akuntansi
96,61,85,Bisnis,Analitis,Akuntansi
100,64,89,Bisnis,Analitis,Akuntansi
95,64,86,Bisnis,Analitis,Akuntansi
98,68,92,Bisnis,Analitis,Akuntansi
96,62,93,Bisnis,Analitis,Akuntansi
100,63,89,Bisnis,Analitis,Akuntansi
96,63,94,Bisnis,Analitis,Akuntansi
96,65,86,Bisnis,Analitis,Akuntansi
95,68,86,Bisnis,Analitis,Akuntansi
99,66,85,Bisnis,Analitis,Akuntansi
95,64,93,Bisnis,Analitis,Akuntansi
95,60,88,Bisnis,Analitis,Akuntansi
100,61,89,Bisnis,Analitis,Akuntansi
100,69,90,Bisnis,Analitis,Akuntansi
100,67,94,Bisnis,Analitis,Akuntansi
98,70,95,Bisnis,Analitis,Akuntansi
96,67,94,Bisnis,Analitis,Akuntansi
100,67,87,Bisnis,Analitis,Akuntansi
95,64,88,Bisnis,Analitis,Akuntansi
95,65,94,Bisnis,Analitis,Akuntansi
99,66,91,Bisnis,Analitis,Akuntansi
100,66,92,Bisnis,Analitis,Akuntansi
96,69,88,Bisnis,Analitis,Akuntansi
97,67,93,Bisnis,Analitis,Akuntansi
98,64,86,Bisnis,Analitis,Akuntansi
95,69,86,Bisnis,Analitis,Akuntansi
95,66,90,Bisnis,Analitis,Akuntansi
95,60,88,Bisnis,Analitis,Akuntansi
98,60,85,Bisnis,Analitis,Akuntansi
97,67,87,Bisnis,Analitis,Akuntansi
95,68,85,Bisnis,Analitis,Akuntansi
98,67,90,Bisnis,Analitis,Akuntansi
100,62,90,Bisnis,Analitis,Akuntansi
97,65,93,Bisnis,Analitis,Akuntansi
96,66,93,Bisnis,Analitis,Akuntansi
95,66,92,Bisnis,Analitis,Akuntansi
95,70,88,Bisnis,Analitis,Akuntansi
99,70,90,Bisnis,Analitis,Akuntansi
97,61,86,Bisnis,Analitis,Akuntansi
100,66,91,Bisnis,Analitis,Akuntansi
97,67,90,Bisnis,Analitis,Akuntansi
97,70,94,Bisnis,Analitis,Akuntansi
100,61,89,Bisnis,Analitis,Akuntansi
97,66,93,Bisnis,Analitis,Akuntansi
100,60,92,Bisnis,Analitis,Akuntansi
97,67,88,Bisnis,Analitis,Akuntansi
99,67,95,Bisnis,Analitis,Akuntansi
98,67,89,Bisnis,Analitis,Akuntansi
96,62,92,Bisnis,Analitis,Akuntansi
95,69,93,Bisnis,Analitis,Akuntansi
96,61,85,Bisnis,Analitis,Akuntansi
98,65,86,Bisnis,Analitis,Akuntansi
99,67,95,Bisnis,Analitis,Akuntansi
100,64,92,Bisnis,Analitis,Akuntansi
95,62,90,Bisnis,Analitis,Akuntansi
96,70,85,Bisnis,Analitis,Akuntansi
95,69,85,Bisnis,Analitis,Akuntansi
98,67,85,Bisnis,Analitis,Akuntansi
95,61,93,Bisnis,Analitis,Akuntansi
99,62,88,Bisnis,Analitis,Akuntansi
96,63,89,Bisnis,Analitis,Akuntansi
95,61,87,Bisnis,Analitis,Akuntansi
95,68,95,Bisnis,Analitis,Akuntansi
96,66,93,Bisnis,Analitis,Akuntansi
100,69,86,Bisnis,Analitis,Akuntansi
96,69,86,Bisnis,Analitis,Akuntansi
100,67,93,Bisnis,Analitis,Akuntansi
96,64,94,Bisnis,Analitis,Akuntansi
100,67,88,Bisnis,Analitis,Akuntansi
95,62,87,Bisnis,Analitis,Akuntansi
95,66,90,Bisnis,Analitis,Akuntansi
95,60,91,Bisnis,Analitis,Akuntansi
99,69,86,Bisnis,Analitis,Akuntansi
98,63,88,Bisnis,Analitis,Akuntansi
95,66,86,Bisnis,Analitis,Akuntansi
98,66,85,Bisnis,Analitis,Akuntansi
100,67,92,Bisnis,Analitis,Akuntansi
100,63,86,Bisnis,Analitis,Akuntansi
100,60,87,Bisnis,Analitis,Akuntansi
100,67,91,Bisnis,Analitis,Akuntansi
96,69,86,Bisnis,Analitis,Akuntansi
96,61,85,Bisnis,Analitis,Akuntansi
96,65,91,Bisnis,Analitis,Akuntansi
96,62,93,Bisnis,Analitis,Akuntansi
99,66,89,Bisnis,Analitis,Akuntansi
96,69,88,Bisnis,Analitis,Akuntansi
99,68,93,Bisnis,Analitis,Akuntansi
95,64,87,Bisnis,Analitis,Akuntansi
97,64,92,Bisnis,Analitis,Akuntansi
95,70,89,Bisnis,Analitis,Akuntansi
99,69,87,Bisnis,Analitis,Akuntansi
99,70,90,Bisnis,Analitis,Akuntansi
96,67,85,Bisnis,Analitis,Akuntansi
96,69,95,Bisnis,Analitis,Akuntansi
99,64,94,Bisnis,Analitis,Akuntansi
99,66,88,Bisnis,Analitis,Akuntansi
97,67,87,Bisnis,Analitis,Akuntansi
97,65,91,Bisnis,Analitis,Akuntansi
95,65,86,Bisnis,Analitis,Akuntansi
95,69,94,Bisnis,Analitis,Akuntansi
98,66,93,Bisnis,Analitis,Akuntansi
95,67,91,Bisnis,Analitis,Akuntansi
96,67,85,Bisnis,Analitis,Akuntansi
95,68,86,Bisnis,Analitis,Akuntansi
99,69,85,Bisnis,Analitis,Akuntansi
100,65,89,Bisnis,Analitis,Akuntansi
97,66,93,Bisnis,Analitis,Akuntansi
96,67,85,Bisnis,Analitis,Akuntansi
97,63,92,Bisnis,Analitis,Akuntansi
99,62,88,Bisnis,Analitis,Akuntansi
100,61,95,Bisnis,Analitis,Akuntansi
96,66,92,Bisnis,Analitis,Akuntansi
96,69,95,Bisnis,Analitis,Akuntansi
96,69,94,Bisnis,Analitis,Akuntansi
96,69,86,Bisnis,Analitis,Akuntansi
100,67,93,Bisnis,Analitis,Akuntansi
97,66,87,Bisnis,Analitis,Akuntansi
95,68,86,Bisnis,Analitis,Akuntansi
98,70,86,Bisnis,Analitis,Akuntansi
99,65,95,Bisnis,Analitis,Akuntansi
96,62,93,Bisnis,Analitis,Akuntansi
99,60,91,Bisnis,Analitis,Akuntansi
95,64,87,Bisnis,Analitis,Akuntansi
95,66,86,Bisnis,Analitis,Akuntansi
95,62,88,Bisnis,Analitis,Akuntansi
97,62,94,Bisnis,Analitis,Akuntansi
95,67,89,Bisnis,Analitis,Akuntansi
98,65,85,Bisnis,Analitis,Akuntansi
99,63,86,Bisnis,Analitis,Akuntansi
99,61,86,Bisnis,Analitis,Akuntansi
95,61,85,Bisnis,Analitis,Akuntansi
97,62,87,Bisnis,Analitis,Akuntansi
98,70,95,Bisnis,Analitis,Akuntansi
100,64,87,Bisnis,Analitis,Akuntansi
99,65,86,Bisnis,Analitis,Akuntansi
97,64,93,Bisnis,Analitis,Akuntansi
95,67,87,Bisnis,Analitis,Akuntansi
97,64,95,Bisnis,Analitis,Akuntansi
98,63,90,Bisnis,Analitis,Akuntansi
95,70,88,Bisnis,Analitis,Akuntansi
97,61,88,Bisnis,Analitis,Akuntansi
97,69,85,Bisnis,Analitis,Akuntansi
99,61,94,Bisnis,Analitis,Akuntansi
98,63,90,Bisnis,Analitis,Akuntansi
97,65,86,Bisnis,Analitis,Akuntansi
96,64,94,Bisnis,Analitis,Akuntansi
98,69,95,Bisnis,Analitis,Akuntansi
100,60,85,Bisnis,Analitis,Akuntansi
97,67,94,Bisnis,Analitis,Akuntansi
96,68,94,Bisnis,Analitis,Akuntansi
96,60,94,Bisnis,Analitis,Akuntansi
97,66,87,Bisnis,Analitis,Akuntansi
99,62,91,Bisnis,Analitis,Akuntansi
98,63,90,Bisnis,Analitis,Akuntansi
96,70,91,Bisnis,Analitis,Akuntansi
99,65,85,Bisnis,Analitis,Akuntansi
95,66,90,Bisnis,Analitis,Akuntansi
97,60,91,Bisnis,Analitis,Akuntansi
96,63,95,Bisnis,Analitis,Akuntansi
97,62,92,Bisnis,Analitis,Akuntansi
99,62,88,Bisnis,Analitis,Akuntansi
97,60,86,Bisnis,Analitis,Akuntansi
99,65,86,Bisnis,Analitis,Akuntansi
95,66,85,Bisnis,Analitis,Akuntansi
97,66,87,Bisnis,Analitis,Akuntansi
95,68,95,Bisnis,Analitis,Akuntansi
98,65,91,Bisnis,Analitis,Akuntansi
95,65,86,Bisnis,Analitis,Akuntansi
99,61,93,Bisnis,Analitis,Akuntansi
95,69,89,Bisnis,Analitis,Akuntansi
98,65,89,Bisnis,Analitis,Akuntansi
96,60,94,Bisnis,Analitis,Akuntansi
97,61,88,Bisnis,Analitis,Akuntansi
99,62,91,Bisnis,Analitis,Akuntansi
100,64,90,Bisnis,Analitis,Akuntansi
100,67,94,Bisnis,Analitis,Akuntansi
97,63,92,Bisnis,Analitis,Akuntansi
98,69,95,Bisnis,Analitis,Akuntansi
97,61,86,Bisnis,Analitis,Akuntansi
97,63,87,Bisnis,Analitis,Akuntansi
99,61,91,Bisnis,Analitis,Akuntansi
98,69,93,Bisnis,Analitis,Akuntansi
97,70,94,Bisnis,Analitis,Akuntansi
95,69,86,Bisnis,Analitis,Akuntansi
99,69,87,Bisnis,Analitis,Akuntansi
98,68,92,Bisnis,Analitis,Akuntansi
97,60,94,Bisnis,Analitis,Akuntansi
95,64,88,Bisnis,Analitis,Akuntansi
97,66,92,Bisnis,Analitis,Akuntansi
97,66,89,Bisnis,Analitis,Akuntansi
96,65,85,Bisnis,Analitis,Akuntansi
96,70,85,Bisnis,Analitis,Akuntansi
95,69,92,Bisnis,Analitis,Akuntansi
97,68,94,Bisnis,Analitis,Akuntansi
98,66,88,Bisnis,Analitis,Akuntansi
95,66,90,Bisnis,Analitis,Akuntansi
97,70,95,Bisnis,Analitis,Akuntansi
99,69,85,Bisnis,Analitis,Akuntansi
96,67,88,Bisnis,Analitis,Akuntansi
100,65,95,Bisnis,Analitis,Akuntansi
98,67,93,Bisnis,Analitis,Akuntansi
99,61,93,Bisnis,Analitis,Akuntansi
97,61,86,Bisnis,Analitis,Akuntansi
100,70,90,Bisnis,Analitis,Akuntansi
100,63,89,Bisnis,Analitis,Akuntansi
95,65,86,Bisnis,Analitis,Akuntansi
95,68,95,Bisnis,Analitis,Akuntansi
98,68,92,Bisnis,Analitis,Akuntansi
97,60,87,Bisnis,Analitis,Akuntansi
95,67,86,Bisnis,Analitis,Akuntansi
99,65,86,Bisnis,Analitis,Akuntansi
95,70,88,Bisnis,Analitis,Akuntansi
95,70,85,Bisnis,Analitis,Akuntansi
99,68,88,Bisnis,Analitis,Akuntansi
99,62,95,Bisnis,Analitis,Akuntansi
95,60,91,Bisnis,Analitis,Akuntansi
96,70,91,Bisnis,Analitis,Akuntansi
96,63,95,Bisnis,Analitis,Akuntansi
100,63,95,Bisnis,Analitis,Akuntansi
96,67,94,Bisnis,Analitis,Akuntansi
99,66,88,Bisnis,Analitis,Akuntansi
95,64,88,Bisnis,Analitis,Akuntansi
95,61,93,Bisnis,Analitis,Akuntansi
96,66,93,Bisnis,Analitis,Akuntansi
98,68,88,Bisnis,Analitis,Akuntansi
100,68,86,Bisnis,Analitis,Akuntansi
97,62,87,Bisnis,Analitis,Akuntansi
99,62,88,Bisnis,Analitis,Akuntansi
98,60,89,Bisnis,Analitis,Akuntansi
100,67,89,Bisnis,Analitis,Akuntansi
95,63,94,Bisnis,Analitis,Akuntansi
100,64,86,Bisnis,Analitis,Akuntansi
97,67,87,Bisnis,Analitis,Akuntansi
100,63,86,Bisnis,Analitis,Akuntansi
98,69,92,Bisnis,Analitis,Akuntansi
100,66,93,Bisnis,Analitis,Akuntansi
95,62,91,Bisnis,Analitis,Akuntansi
99,67,87,Bisnis,Analitis,Akuntansi
96,65,90,Bisnis,Analitis,Akuntansi
98,61,95,Bisnis,Analitis,Akuntansi
99,61,94,Bisnis,Analitis,Akuntansi
98,62,87,Bisnis,Analitis,Akuntansi
100,67,88,Bisnis,Analitis,Akuntansi
100,67,87,Bisnis,Analitis,Akuntansi
98,69,85,Bisnis,Analitis,Akuntansi
99,66,88,Bisnis,Analitis,Akuntansi
98,67,85,Bisnis,Analitis,Akuntansi
97,69,85,Bisnis,Analitis,Akuntansi
96,63,86,Bisnis,Analitis,Akuntansi
96,60,94,Bisnis,Analitis,Akuntansi
99,61,91,Bisnis,Analitis,Akuntansi
95,69,89,Bisnis,Analitis,Akuntansi
95,64,88,Bisnis,Analitis,Akuntansi
97,60,94,Bisnis,Analitis,Akuntansi
100,67,90,Bisnis,Analitis,Akuntansi
96,63,94,Bisnis,Analitis,Akuntansi
97,63,86,Bisnis,Analitis,Akuntansi
98,69,88,Bisnis,Analitis,Akuntansi
99,65,89,Bisnis,Analitis,Akuntansi
95,61,86,Bisnis,Analitis,Akuntansi
100,69,88,Bisnis,Analitis,Akuntansi
100,61,95,Bisnis,Analitis,Akuntansi
